0.084,0.0,0.83
0.187,0.0,0.83
0.285,0.0,0.83
0.388,0.0,0.83
0.49,0.0,0.83
0.588,0.0,0.83
0.691,0.0,0.83
0.793,0.0,0.83
0.891,0.0,0.83
0.994,0.0,0.83
1.096,0.0,0.83
1.198,0.0,0.83
1.297,0.0,0.83
1.399,0.0,0.83
1.501,0.0,0.83
1.6,0.0,0.83
1.702,0.0,0.83
1.805,0.0,0.83
1.903,0.0,0.83
2.005,0.0,0.83
2.108,0.0,0.83
2.206,0.0,0.83
2.309,0.0,0.83
2.411,0.0,0.83
2.509,0.0,0.83
2.612,0.0,0.83
2.714,0.0,0.83
2.812,0.0,0.83
2.915,0.0,0.83
3.017,0.0,0.83
3.115,0.0,0.83
3.218,0.0,0.83
3.32,0.0,0.83
3.422,0.0,0.83
3.521,0.0,0.83
3.623,0.0,0.83
3.726,0.0,0.83
3.824,0.0,0.83
3.926,0.0,0.83
4.029,0.0,0.83
4.127,0.0,0.83
4.229,0.0,0.83
4.332,0.0,0.83
4.43,0.0,0.83
4.532,0.0,0.83
4.635,0.0,0.83
4.733,0.0,0.83
4.836,0.0,0.83
4.938,0.0,0.83
5.04,6.0,0.83
5.139,6.0,0.83
5.241,6.0,0.83
5.343,6.0,0.83
5.442,6.0,0.83
5.544,6.0,0.83
5.647,6.0,0.83
5.745,6.0,0.83
5.847,6.0,0.83
5.95,6.0,0.83
6.048,6.0,0.83
6.15,6.0,0.83
6.253,6.0,0.83
6.351,6.0,0.83
6.454,6.0,0.83
6.556,6.0,0.83
6.654,6.0,0.83
6.757,6.0,0.83
6.859,6.0,0.83
6.957,6.0,0.83
7.06,6.0,0.83
7.162,6.0,0.83
7.265,6.0,0.83
7.363,6.0,0.83
7.465,6.0,0.83
7.567,6.0,0.83
7.666,6.0,0.83
7.768,6.0,0.83
7.871,6.0,0.83
7.969,6.0,0.83
8.071,6.0,0.83
8.174,10.0,0.83
8.276,10.0,0.83
8.374,10.0,0.8
8.477,10.0,0.67
8.579,10.0,0.55
8.678,10.0,0.51
8.78,10.0,0.47
8.882,10.0,0.4
8.985,10.0,0.36
9.083,10.0,0.33
9.185,10.0,0.3
9.288,10.0,0.28
9.386,10.0,0.26
9.489,10.0,0.24
9.591,10.0,0.16
9.689,10.0,0.15
9.792,10.0,0.15
9.894,10.0,0.15
9.992,10.0,0.15
10.095,10.0,0.15
10.197,10.0,0.15
10.299,10.0,0.15
10.398,10.0,0.15
10.5,10.0,0.15
10.603,10.0,0.15
10.701,10.0,0.15
10.803,10.0,0.15
10.906,10.0,0.15
11.004,10.0,0.15
11.107,10.0,0.15
11.209,10.0,0.15
11.307,10.0,0.15
11.409,10.0,0.15
11.512,10.0,0.15
11.614,10.0,0.15
11.713,10.0,0.15
11.815,10.0,0.15
11.917,10.0,0.15
12.016,10.0,0.15
12.118,15.0,0.15
12.22,15.0,0.15
12.319,15.0,0.12
12.421,15.0,0.02
12.523,15.0,-0.26
12.626,15.0,-0.29
12.724,15.0,-0.32
12.827,15.0,-0.35
12.929,15.0,-0.37
13.031,15.0,-0.39
13.13,15.0,-0.41
13.232,15.0,-0.43
13.334,15.0,-0.44
13.433,15.0,-0.44
